CODIGO_CIUDAD|NOMBRE_CIUDAD|CODIGO_DEPARTAMENTO|NOMBRE_DEPTO
5475005 |GEDEGA|05|ANTIOQUIA
5475006 |TADIA|05|ANTIOQUIA
5480000 |MUTATA|05|ANTIOQUIA
5480001 |BEJUQUILLO|05|ANTIOQUIA
5480002 |PAVARANDOCITO|05|ANTIOQUIA
5480003 |VILLA ARTEAGA|05|ANTIOQUIA
5480004 |PAVARANDO GRANDE|05|ANTIOQUIA
5480005 |BELEN DE BAJIRA|05|ANTIOQUIA
5480006 |CAUCHERAS|05|ANTIOQUIA
5483000 |NARIÑO|05|ANTIOQUIA
5483001 |PUERTO VENUS|05|ANTIOQUIA
5483002 |EL GUAMAL|05|ANTIOQUIA
5483010 |EL LLANO|05|ANTIOQUIA
5483012 |EL FARO|05|ANTIOQUIA
5483013 |MONTECRISTO|05|ANTIOQUIA
5483014 |SAN ANDRES - NARIÑO|05|ANTIOQUIA
5490000 |NECOCLI|05|ANTIOQUIA
5490001 |EL TOTUMO|05|ANTIOQUIA
5490002 |MULATOS|05|ANTIOQUIA
5490003 |PUEBLO NUEVO|05|ANTIOQUIA
5490004 |ZAPATA|05|ANTIOQUIA
5490005 |CARIBIA|05|ANTIOQUIA
5490006 |CASA BLANCA|05|ANTIOQUIA
5490007 |EL BOBAL|05|ANTIOQUIA
5490008 |LAS CHANGAS|05|ANTIOQUIA
5490009 |EL MELLITO|05|ANTIOQUIA
5495000 |NECHI|05|ANTIOQUIA
5495001 |BIJAGUAL|05|ANTIOQUIA
5495002 |COLORADO|05|ANTIOQUIA
5495003 |LA CONCHA|05|ANTIOQUIA
5495004 |LAS FLORES|05|ANTIOQUIA
5495005 |CARGUEROS|05|ANTIOQUIA
5501000 |OLAYA|05|ANTIOQUIA
5501001 |LLANADAS - OLAYA - A|05|ANTIOQUIA
5501002 |SUCRE (OLAYA)|05|ANTIOQUIA
5501003 |EL PERCAL|05|ANTIOQUIA
5541000 |PEÑOL|05|ANTIOQUIA
5541001 |EL PEÑOL|05|ANTIOQUIA
5543000 |PEQUE|05|ANTIOQUIA
5543001 |BARBACOAS|05|ANTIOQUIA
5543002 |LOMITAS|05|ANTIOQUIA
5543003 |LOS LLANOS|05|ANTIOQUIA
5543004 |VEGA DEL INGLES|05|ANTIOQUIA
5543005 |TOLDAS|05|ANTIOQUIA
5543006 |LAS FALDAS|05|ANTIOQUIA
5543007 |LOS LLANOS 2|05|ANTIOQUIA
5543008 |URARCO|05|ANTIOQUIA
5543009 |EL AGRIO|05|ANTIOQUIA
5543010 |JERIGUA|05|ANTIOQUIA
5576000 |PUEBLORICO|05|ANTIOQUIA
5576002 |CALIFORNIA|05|ANTIOQUIA
5576003 |SINAI|05|ANTIOQUIA
5579000 |PUERTO BERRIO|05|ANTIOQUIA
5579001 |PUERTO MURILLO|05|ANTIOQUIA
5579002 |VIRGINIAS|05|ANTIOQUIA
5579003 |CABAÑAS|05|ANTIOQUIA
5579004 |EL BRASIL|05|ANTIOQUIA
5579005 |CRISTALINA|05|ANTIOQUIA
5579006 |SANTA CRUZ|05|ANTIOQUIA
5579008 |GRECIA|05|ANTIOQUIA
5579009 |MALENA|05|ANTIOQUIA
5579010 |CALERA|05|ANTIOQUIA
5585000 |PUERTO NARE|05|ANTIOQUIA
5585001 |ARABIA|05|ANTIOQUIA
5585002 |EL DELIRIO|05|ANTIOQUIA
5585003 |LA SIERRA|05|ANTIOQUIA
5585004 |LA UNION (PTO NARE)|05|ANTIOQUIA
5585005 |LOS LIMONES|05|ANTIOQUIA
5585006 |LA PESCA|05|ANTIOQUIA
5591000 |PUERTO TRIUNFO|05|ANTIOQUIA
5591002 |PUERTO PERALES|05|ANTIOQUIA
5591003 |ESTACION COCORNA|05|ANTIOQUIA
5591004 |DORADAL|05|ANTIOQUIA
5591005 |LA MERCEDES|05|ANTIOQUIA
5591006 |BUENOS AIRES - PTO T|05|ANTIOQUIA
5591007 |ESTACION PITA|05|ANTIOQUIA
5604000 |REMEDIOS|05|ANTIOQUIA
5604001 |LA CRUZADA|05|ANTIOQUIA
5604002 |LAS MERCEDES|05|ANTIOQUIA
5604003 |SANTA ISABEL-REMEDIO|05|ANTIOQUIA
5604005 |OTUL|05|ANTIOQUIA
5604006 |LLANO DE CORDOBA|05|ANTIOQUIA
5607000 |RETIRO|05|ANTIOQUIA
5607001 |PANTANILLO|05|ANTIOQUIA
5607002 |LA FE|05|ANTIOQUIA
5615000 |RIONEGRO|05|ANTIOQUIA
5615001 |SAN ANTONIO (RIONEGR|05|ANTIOQUIA
5615002 |EL TABLAZO|05|ANTIOQUIA
5615003 |GARRIDO|05|ANTIOQUIA
5615004 |CUATRO ESQUINAS|05|ANTIOQUIA
5615005 |EL AGUILA|05|ANTIOQUIA
5615006 |LA LAJA|05|ANTIOQUIA
5615008 |SAJONIAS|05|ANTIOQUIA
5615009 |LLANO GRANDE|05|ANTIOQUIA
5615010 |AEROPUERTO|05|ANTIOQUIA
5615011 |EL PORVENIR|05|ANTIOQUIA
5628000 |SABANALARGA|05|ANTIOQUIA
5628001 |EL JUNCO|05|ANTIOQUIA
5628002 |EL ORO (SABANALARGA|05|ANTIOQUIA
5628003 |ORO BAJO|05|ANTIOQUIA
5628004 |EL SOCORRO-SABANALAR|05|ANTIOQUIA
5628005 |EL PLACER|05|ANTIOQUIA
5628006 |TESORERO|05|ANTIOQUIA
5631000 |SABANETA - ANTIOQUIA|05|ANTIOQUIA
5631001 |MARIA AUXILIADORA|05|ANTIOQUIA
5631002 |CAÑABERALEJO|05|ANTIOQUIA
5631003 |LAS PLAYAS|05|ANTIOQUIA
5631004 |SAN ANTONIO (SABANET|05|ANTIOQUIA
5631005 |LA MILAGROSA|05|ANTIOQUIA
5631006 |SAN ISIDRO|05|ANTIOQUIA
5631007 |LA INMACULADA|05|ANTIOQUIA
5631008 |PAN DE AZUCAR|05|ANTIOQUIA
5631009 |LA DOCTORA|05|ANTIOQUIA
5642000 |SALGAR|05|ANTIOQUIA
5642001 |EL CONCILIO|05|ANTIOQUIA
5642002 |LA CAMARA|05|ANTIOQUIA
5642003 |LA MARGARITA|05|ANTIOQUIA
5642004 |LA SIBERIA|05|ANTIOQUIA
5642005 |LA TABORDA|05|ANTIOQUIA
5642007 |EL JUNCO|05|ANTIOQUIA
5642009 |LA ARGELIA|05|ANTIOQUIA
5642010 |PEÑALISA|05|ANTIOQUIA
5642011 |LA GULUNGA|05|ANTIOQUIA
5647000 |SAN ANDRES (ANTIOQUI|05|ANTIOQUIA
5647001 |SAN MIGUEL (SN ANDRE|05|ANTIOQUIA
5647002 |CRUCES|05|ANTIOQUIA
5647003 |LA CIENAGA|05|ANTIOQUIA
5647004 |LOS NARANJOS|05|ANTIOQUIA
5647005 |MONTA ADENTRO|05|ANTIOQUIA
5649000 |SAN CARLOS|05|ANTIOQUIA
5649001 |EL JORDAN|05|ANTIOQUIA
5649002 |SAMANA DEL NORTE|05|ANTIOQUIA
5649003 |JUANES|05|ANTIOQUIA
5649004 |ARENOSAS|05|ANTIOQUIA
5649005 |NARICES|05|ANTIOQUIA
5649007 |MI RANDITA|05|ANTIOQUIA
5649008 |PUERTO BELO|05|ANTIOQUIA
5649010 |LA GARZA|05|ANTIOQUIA
5649011 |EL CHOCO|05|ANTIOQUIA
5649012 |VDA.DOS QUEBRADAS|05|ANTIOQUIA
5649013 |LA HONDITA|05|ANTIOQUIA
5649014 |VDA.VALLEJUELOS|05|ANTIOQUIA
5652000 |SAN FRANCISCO - SAN|05|ANTIOQUIA
5652001 |AQUITANIA|05|ANTIOQUIA
5652002 |CONCEPCION - SN FRAN|05|ANTIOQUIA
5652003 |HOLANDA|05|ANTIOQUIA
5652004 |MESA NORTE|05|ANTIOQUIA
5652005 |LA GRANJA|05|ANTIOQUIA
5652006 |LA HONDA|05|ANTIOQUIA
5656000 |SAN JERONIMO|05|ANTIOQUIA
5656001 |LOS CEDROS|05|ANTIOQUIA
5656002 |LLANO DE SAN JUAN|05|ANTIOQUIA
5656003 |CENAGUETA|05|ANTIOQUIA
5656004 |LLANO DE AGUIRRE|05|ANTIOQUIA
5656005 |ALTO COLORADO|05|ANTIOQUIA
5656006 |MESTIZAL|05|ANTIOQUIA
5656007 |POLEAL|05|ANTIOQUIA
5656008 |LOMA HERMOSA|05|ANTIOQUIA
5658000 |SAN JOSE DE LA MONTA|05|ANTIOQUIA
5659000 |SAN JUAN DE URABA|05|ANTIOQUIA
5659001 |DAMAQUIEL|05|ANTIOQUIA
5659002 |SAN JUANCITO|05|ANTIOQUIA
5659003 |UVEROS|05|ANTIOQUIA
5659004 |SIETE VUELTAS|05|ANTIOQUIA
5659005 |SAN NICOLAS DEL RIO|05|ANTIOQUIA
5660000 |SAN LUIS (ANTIOQUIA)|05|ANTIOQUIA
5660001 |EL SILENCIO|05|ANTIOQUIA
5660005 |EL VERGEL|05|ANTIOQUIA
5660006 |EL PRODIGIO|05|ANTIOQUIA
5660007 |BUENOS AIRES - SAN L|05|ANTIOQUIA
5660008 |ALTA VISTA|05|ANTIOQUIA
5660009 |PLAYA LINDA|05|ANTIOQUIA
5660010 |SALAMBRINA|05|ANTIOQUIA
5660011 |MONTELORO|05|ANTIOQUIA
5660012 |LA TEBAIDA|05|ANTIOQUIA
5660013 |SOPETRAN - SAN LUIS|05|ANTIOQUIA
5664000 |SAN PEDRO DE LOS MILAGROS - ANT|05|ANTIOQUIA
5664001 |LA CUCHILLA|05|ANTIOQUIA
5664002 |LA PALMA (SAN PEDRO|05|ANTIOQUIA
5664003 |LA MONTAÑA|05|ANTIOQUIA
5664004 |EL ESPINAL|05|ANTIOQUIA
5664005 |OVEJAS|05|ANTIOQUIA
5664006 |LA LANA|05|ANTIOQUIA
5664007 |PANTANILLO|05|ANTIOQUIA
5664008 |RIO CHICO|05|ANTIOQUIA
5664009 |SAN JUAN|05|ANTIOQUIA
5665000 |SAN PEDRO DE URABA|05|ANTIOQUIA
5665001 |BUENOS AIRES - SAN P|05|ANTIOQUIA
5665002 |SANTA CATALINA|05|ANTIOQUIA
5665003 |ARENAS MONAS|05|ANTIOQUIA
5665004 |ZAPINDONGA|05|ANTIOQUIA
5667000 |SAN RAFAEL|05|ANTIOQUIA
5667001 |SAN JULIAN|05|ANTIOQUIA
5667002 |EL BIZCOCHO|05|ANTIOQUIA
5670000 |SAN ROQUE|05|ANTIOQUIA
5670001 |CRISTALES|05|ANTIOQUIA
5670002 |PROVIDENCIA|05|ANTIOQUIA
5670003 |SAN JOSE NUESTRA SEÑ|05|ANTIOQUIA
5670004 |FRAYLES|05|ANTIOQUIA
5674000 |SAN VICENTE - SAN VI|05|ANTIOQUIA
5674001 |CORRIENTES|05|ANTIOQUIA
5674003 |LA MAGDALENA|05|ANTIOQUIA
5674004 |LA PORQUERA|05|ANTIOQUIA
5674005 |SAN JOSE - SAN VICEN|05|ANTIOQUIA
5679000 |SANTA BARBARA-ANTIOQ|05|ANTIOQUIA
5679001 |DAMASCO|05|ANTIOQUIA
5679002 |EL CAIRO - SANTA BAR|05|ANTIOQUIA
5679003 |LA PINTADA - SANTA B|05|ANTIOQUIA
5679004 |VERSALLES - SANTA BA|05|ANTIOQUIA
5679006 |TRECE DE JUNIO|05|ANTIOQUIA
5679007 |EL HELECHAL|05|ANTIOQUIA
5679008 |LOS ALMENDROS|05|ANTIOQUIA
5679009 |YARUMALITO|05|ANTIOQUIA
5686000 |SANTA ROSA DE OSOS|05|ANTIOQUIA
5686001 |ARAGON|05|ANTIOQUIA
5686003 |HOYO RICO|05|ANTIOQUIA
5686004 |SAN ISIDRO - SANTA R|05|ANTIOQUIA
5686005 |SAN NICOLAS - SANTA|05|ANTIOQUIA
5686006 |SAN PABLO - SANTA RO|05|ANTIOQUIA
5686007 |LAS PAYAS|05|ANTIOQUIA
5686008 |RIO GRANDE|05|ANTIOQUIA
5686009 |ALTO DE LA MINA|05|ANTIOQUIA
5686010 |EL CANEY|05|ANTIOQUIA
5686011 |LLANOS DE CUIVA - ST|05|ANTIOQUIA
5690000 |SANTO DOMINGO - SANT|05|ANTIOQUIA
5690001 |BOTERO|05|ANTIOQUIA
5690002 |EL LIMON - SANTO DOM|05|ANTIOQUIA
5690003 |PORCECITO|05|ANTIOQUIA
5690004 |SANTIAGO|05|ANTIOQUIA
5690005 |VERSALLES - SANTO DO|05|ANTIOQUIA
5690006 |LA ALDEA|05|ANTIOQUIA
5690007 |EL ROSARIO - SANTO D|05|ANTIOQUIA
5690008 |LA QUIEBRA|05|ANTIOQUIA
5690009 |SANTA GERTRUDIS|05|ANTIOQUIA
5690010 |PORCE|05|ANTIOQUIA
5697000 |EL SANTUARIO|05|ANTIOQUIA
5697001 |PORTACHUELOS|05|ANTIOQUIA
5697002 |EL RAMAL|05|ANTIOQUIA
5697003 |LA ALDANA|05|ANTIOQUIA
5697004 |LA JUDEA|05|ANTIOQUIA
5697005 |VISTA HERMOSA|05|ANTIOQUIA
5697006 |PANTANILLO VARGAS|05|ANTIOQUIA
5736000 |SEGOVIA|05|ANTIOQUIA
5736001 |FRAGUAS|05|ANTIOQUIA
5736002 |PUERTO CALAVERA|05|ANTIOQUIA
5756000 |SONSON|05|ANTIOQUIA
5756001 |ALTO DE SABANAS|05|ANTIOQUIA
5756002 |LAS CRUCES - SONSON|05|ANTIOQUIA
5756003 |LOS MEDIOS|05|ANTIOQUIA
5756004 |RIO VERDE DE LOS HEN|05|ANTIOQUIA
5756005 |SAN MIGUEL - SONSON|05|ANTIOQUIA
5756006 |RIO VERDE DE LOS MON|05|ANTIOQUIA
5756007 |EL SALADO - SONSON|05|ANTIOQUIA
5756008 |MAGALLO|05|ANTIOQUIA
5756009 |SIRGUITA|05|ANTIOQUIA
5756010 |LOS POTREROS|05|ANTIOQUIA
5756011 |LA TORRE|05|ANTIOQUIA
5756012 |PALESTINA|05|ANTIOQUIA
5756013 |BRASILLAL|05|ANTIOQUIA
5756014 |PERRILLO|05|ANTIOQUIA
5756016 |EL RODEO - SONSON|05|ANTIOQUIA
5756018 |NARANJAL ARRIBA|05|ANTIOQUIA
5756021 |TASAJO|05|ANTIOQUIA
5756022 |RIO ARRIBA - SONSON|05|ANTIOQUIA
5756024 |LA LOMA - SONSON|05|ANTIOQUIA
5756025 |HIDALGO|05|ANTIOQUIA
5756026 |LOS PLANES|05|ANTIOQUIA
5756027 |MEDIA CUESTA|05|ANTIOQUIA
5756029 |HABANA ARRIBA|05|ANTIOQUIA
5756030 |DANTAS|05|ANTIOQUIA
5756031 |LA MORELIA|05|ANTIOQUIA
5756032 |LLANADAS ABAJO|05|ANTIOQUIA
5756033 |JERUSALEN|05|ANTIOQUIA
5761000 |SOPETRAN - SOPETRAN|05|ANTIOQUIA
5761001 |CORDOBA|05|ANTIOQUIA
5761002 |GUAYABAL|05|ANTIOQUIA
5761003 |HORIZONTES|05|ANTIOQUIA
5761004 |MONTEGRANDE|05|ANTIOQUIA
5761005 |SAN NICOLAS - SOPETR|05|ANTIOQUIA
5761006 |LOMA DEL MEDIO|05|ANTIOQUIA
5761008 |LLANO DE MONTA|05|ANTIOQUIA
5761009 |EL RODEO - SOPETRAN|05|ANTIOQUIA
5789000 |TAMESIS|05|ANTIOQUIA
5789001 |PALERMO|05|ANTIOQUIA
5789002 |SAN PABLO - TAMESIS|05|ANTIOQUIA
5789003 |SANTA ANA - TAMESIS|05|ANTIOQUIA
5789004 |NUDILLALES|05|ANTIOQUIA
5789005 |SAN LUIS - TAMESIS|05|ANTIOQUIA
5789006 |OTRA BANDA|05|ANTIOQUIA
5789007 |SANTA TERESA - TAMES|05|ANTIOQUIA
5790000 |TARAZA|05|ANTIOQUIA
5790001 |BARRO BLANCO - TARAZ|05|ANTIOQUIA
5790002 |EL DOCE|05|ANTIOQUIA
5790003 |PUERTO ANTIOQUIA - T|05|ANTIOQUIA
5790004 |LA CAUCANA|05|ANTIOQUIA
5792000 |TARSO|05|ANTIOQUIA
5792001 |MORRON|05|ANTIOQUIA
5792002 |CANAAN|05|ANTIOQUIA
5792003 |TACA MOCHO|05|ANTIOQUIA
5792004 |LA LINDA - TARSO|05|ANTIOQUIA
5792005 |LA BODEGA (CHAGUANI)|05|ANTIOQUIA
5809000 |TITIRIBI|05|ANTIOQUIA
5809001 |ANTONIO JOSE (LA MES|05|ANTIOQUIA
5809002 |EL LIBANO|05|ANTIOQUIA
5809003 |OTRAMINA|05|ANTIOQUIA
5809004 |SITIOVIEJO|05|ANTIOQUIA
5809005 |CORCOVADO - TITIRIBI|05|ANTIOQUIA
5809006 |ALBANIA|05|ANTIOQUIA
5819000 |TOLEDO|05|ANTIOQUIA
5819001 |BUENA VISTA|05|ANTIOQUIA
5819002 |EL VALLE|05|ANTIOQUIA
5819003 |EL BRUJO|05|ANTIOQUIA
5819004 |LA LINDA - TOLEDO|05|ANTIOQUIA
5837000 |TURBO|05|ANTIOQUIA
5837001 |CURRULAO|05|ANTIOQUIA
5837002 |NUEVA COLONIA|05|ANTIOQUIA
5837003 |EL TRES|05|ANTIOQUIA
5837004 |NUEVO ORIENTE|05|ANTIOQUIA
5837005 |SAN VICENTE DEL CONG|05|ANTIOQUIA
5837006 |TIE|05|ANTIOQUIA
5837007 |LOMAS AISLADAS (EL C|05|ANTIOQUIA
5837008 |SAN JOSE - TURBO|05|ANTIOQUIA
5837009 |RIOGRANDE - TURBO|05|ANTIOQUIA
5837010 |BOCAS DEL ATRAS|05|ANTIOQUIA
5837011 |EL DOS|05|ANTIOQUIA
5837012 |PUEBLO BELLO|05|ANTIOQUIA
5837013 |SAN JOSE DE MULATOS|05|ANTIOQUIA
5837014 |PUERTO RICO|05|ANTIOQUIA
5837015 |BOBAL|05|ANTIOQUIA
5837017 |CASABLANCA|05|ANTIOQUIA
5837018 |NUEVO ANTIOQUIA|05|ANTIOQUIA
5837019 |MACONDO|05|ANTIOQUIA
5837020 |ALTOS DE MULATOS|05|ANTIOQUIA
5837021 |BLANQUISET|05|ANTIOQUIA
5837022 |SAN JOSE - TURBO|05|ANTIOQUIA
5842000 |URAMITA|05|ANTIOQUIA
5842001 |FUEMIA - URAMITA|05|ANTIOQUIA
5842002 |AMBALEMA|05|ANTIOQUIA
5842003 |EL PITAL - URAMITA|05|ANTIOQUIA
5847000 |URRAO|05|ANTIOQUIA
5847001 |BAJO MURRI - URRAO|05|ANTIOQUIA
5847002 |BUCHADO - URRAO|05|ANTIOQUIA
5847003 |LA ENCARNACION|05|ANTIOQUIA
5847004 |MANDE|05|ANTIOQUIA
5847006 |SANTA ISABEL - URRAO|05|ANTIOQUIA
5847008 |HONDA ABAJO|05|ANTIOQUIA
5847009 |HONDA ARRIBA|05|ANTIOQUIA
5847010 |EL HOYO|05|ANTIOQUIA
5847011 |JAIPERA|05|ANTIOQUIA
5847012 |EL LLANO - URRAO|05|ANTIOQUIA
5847013 |NENDO - URRAO|05|ANTIOQUIA
5847014 |PUERTO PALACIOS|05|ANTIOQUIA
5847015 |LA LOMA - URRAO|05|ANTIOQUIA
5847016 |LA VENTA|05|ANTIOQUIA
5847017 |SAN JOSE - URRAO|05|ANTIOQUIA
5847018 |PALO BLANCO - URRAO|05|ANTIOQUIA
5847019 |PUNTA DE OCAIDO|05|ANTIOQUIA
5854000 |VALDIVIA|05|ANTIOQUIA
5854001 |CANDEBA|05|ANTIOQUIA
5854002 |PUERTO VALDIVIA|05|ANTIOQUIA
5854003 |RAUDAL|05|ANTIOQUIA
5854004 |FILO DE HAMBRE|05|ANTIOQUIA
5854005 |MATADERO - VALDIVIA|05|ANTIOQUIA
5854006 |EL QUINCE|05|ANTIOQUIA
5854007 |LA INDIA|05|ANTIOQUIA
5854008 |LA HABANA|05|ANTIOQUIA
5854009 |EL NEVADO|05|ANTIOQUIA
5856000 |VALPARAISO|05|ANTIOQUIA
5856001 |EL CRUCERO|05|ANTIOQUIA
5856002 |LA FABIANA|05|ANTIOQUIA
5858000 |VEGACHI|05|ANTIOQUIA
5858001 |EL TIGRE - VEGACHI|05|ANTIOQUIA
5858002 |LA CHINA|05|ANTIOQUIA
5861000 |VENECIA|05|ANTIOQUIA
5861001 |ARABIA - VENECIA|05|ANTIOQUIA
5861002 |BOLOMBOLO|05|ANTIOQUIA
5861003 |EL CERRO - VENECIA|05|ANTIOQUIA
5861004 |VILLA SILVIA|05|ANTIOQUIA
5861005 |EL RINCON|05|ANTIOQUIA
5861006 |PALENQUE - VENECIA|05|ANTIOQUIA
5861007 |ESTACION TARSO - VEN|05|ANTIOQUIA
5861008 |LA AMALIA|05|ANTIOQUIA
5861009 |LA JULIA|05|ANTIOQUIA
5861010 |VENTIADERO|05|ANTIOQUIA
5873000 |VIGIA DEL FUERTE|05|ANTIOQUIA
5873001 |SAN ANTONIO DE PADUA|05|ANTIOQUIA
5873002 |VEGAEZ|05|ANTIOQUIA
5873003 |NEUDO|05|ANTIOQUIA
5873004 |SAN ALEJANDRO - VIGI|05|ANTIOQUIA
5873005 |SAN MIGUEL - VIGIA D|05|ANTIOQUIA
5873006 |PUERTO ANTIOQUIA - V|05|ANTIOQUIA
5873007 |BUCHADO - VIGIA DEL|05|ANTIOQUIA
5873008 |NENDO - VIGIA DEL FU|05|ANTIOQUIA
5873009 |PALO BLANCO - VIGIA|05|ANTIOQUIA
5873010 |BAJO MURRI - VIGIA D|05|ANTIOQUIA
5885000 |YALI|05|ANTIOQUIA
5887000 |YARUMAL|05|ANTIOQUIA
5887003 |CEDEÑO|05|ANTIOQUIA
5887004 |EL CEDRO - YARUMAL|05|ANTIOQUIA
5887005 |EL ROSARIO - YARUMAL|05|ANTIOQUIA
5887006 |OCHALI|05|ANTIOQUIA
5887007 |LLANOS DE CUIBA - YA|05|ANTIOQUIA
5887009 |EL PUEBLITO|05|ANTIOQUIA
5887011 |LA BRAMADORA|05|ANTIOQUIA
5887012 |LA RIVIERA|05|ANTIOQUIA
5887014 |SANTA RITA - YARUMAL|05|ANTIOQUIA
5887017 |LAS NIEVES - YARUMAL|05|ANTIOQUIA
5887018 |EL CIPRES|05|ANTIOQUIA
5887019 |EL PUEBLO|05|ANTIOQUIA
5887020 |LOMA DE OCHALI|05|ANTIOQUIA
5887021 |LA LOMA YARUMAL|05|ANTIOQUIA
5888000 |YONDO (NO EXISTE EN|05|ANTIOQUIA
5890000 |YOLOMBO|05|ANTIOQUIA
5890001 |LA FLORESTA|05|ANTIOQUIA
5890002 |LA LEONA - YOLOMBO|05|ANTIOQUIA
5890003 |LA CANCANA - YOLOMBO|05|ANTIOQUIA
5890004 |RUBI|05|ANTIOQUIA
5890005 |LA ARGENTINA|05|ANTIOQUIA
5890006 |ABISINIA|05|ANTIOQUIA
5890007 |BENGALA|05|ANTIOQUIA
5890008 |BAREÑO|05|ANTIOQUIA
5893000 |YONDO|05|ANTIOQUIA
5893001 |CIENAGA BARBACO|05|ANTIOQUIA
5893002 |SAN LUIS BELTRAN|05|ANTIOQUIA
5893003 |SAN MIGUEL DEL TIGRE|05|ANTIOQUIA
5893004 |CUATRO BOCAS|05|ANTIOQUIA
5893005 |SAN FRANCISCO - YOND|05|ANTIOQUIA
5893006 |EL PORVENIR - YONDO|05|ANTIOQUIA
5895000 |ZARAGOZA|05|ANTIOQUIA
5895002 |EL REAL - ZARAGOZA|05|ANTIOQUIA
5895003 |BUENOS AIRES -ZARAGO|05|ANTIOQUIA
5895004 |PATO|05|ANTIOQUIA
5895007 |PUERTO COLOMBIA - ZA|05|ANTIOQUIA
5895008 |VEGAS DE SEGOVIA|05|ANTIOQUIA
8001000 |BARRANQUILLA|08|ATLÁNTICO
8001001 |JUAN MINA|08|ATLÁNTICO
8001002 |LAS FLORES - BARRANQ|08|ATLÁNTICO
8001003 |SIAPE|08|ATLÁNTICO
8001004 |EDUARDO SANTOS (LA P|08|ATLÁNTICO
8078000 |BARANOA|08|ATLÁNTICO
8078001 |CAMPECHE|08|ATLÁNTICO
8078002 |PITAL|08|ATLÁNTICO
8078003 |ZIBARCO|08|ATLÁNTICO
8078004 |MEDIA TAPA|08|ATLÁNTICO
8078005 |CULEBRO|08|ATLÁNTICO
8137000 |CAMPO DE LA CRUZ|08|ATLÁNTICO
8137001 |BOHORQUEZ|08|ATLÁNTICO
8141000 |CANDELARIA|08|ATLÁNTICO
8141001 |CARRETO|08|ATLÁNTICO
8141002 |LEÑA|08|ATLÁNTICO
8296000 |GALAPA|08|ATLÁNTICO
8296001 |PALUATO|08|ATLÁNTICO
8372000 |JUAN DE ACOSTA|08|ATLÁNTICO
8372001 |BOCATOCINO|08|ATLÁNTICO
8372002 |LA CHORRERA|08|ATLÁNTICO
8372003 |SACO -|08|ATLÁNTICO
8372004 |SANTA VERONICA|08|ATLÁNTICO
8372005 |SALINAS DEL REY|08|ATLÁNTICO
8372006 |EL VAIVEN|08|ATLÁNTICO
8421000 |LURUACO|08|ATLÁNTICO
8421001 |ARROYO DE PIEDRA|08|ATLÁNTICO
8421002 |PALMAR DE CANDELARIA|08|ATLÁNTICO
8421003 |PENDALES|08|ATLÁNTICO
8421004 |SAN JUAN TOCAGUAS|08|ATLÁNTICO
8421005 |SANTA CRUZ|08|ATLÁNTICO
8421006 |LOS LIMITES|08|ATLÁNTICO
8421007 |LA PUNTICA|08|ATLÁNTICO
8421009 |LAS TABLAS - LURUACO|08|ATLÁNTICO
8421011 |LAS CARAS|08|ATLÁNTICO
8433000 |MALAMBO|08|ATLÁNTICO
8433001 |CARACOLI|08|ATLÁNTICO
8433002 |EL ESFUERZO|08|ATLÁNTICO
8433003 |CAIMITAL|08|ATLÁNTICO
8436000 |MANATI|08|ATLÁNTICO
8520000 |PALMAR DE VARELA|08|ATLÁNTICO
8520001 |BURRUSCOS|08|ATLÁNTICO
8549000 |PIOJO|08|ATLÁNTICO
8549001 |AGUA VIVA - PIOJO|08|ATLÁNTICO
8549002 |EL CERRITO|08|ATLÁNTICO
8549003 |HIBACHARO|08|ATLÁNTICO
8558000 |POLONUEVO|08|ATLÁNTICO
8558001 |PITALITO|08|ATLÁNTICO
8560000 |PONEDERA|08|ATLÁNTICO
8560001 |LA RETIRADA|08|ATLÁNTICO
8560002 |MARTILLO|08|ATLÁNTICO
8560003 |PUERTO GIRALDO|08|ATLÁNTICO
8560004 |SANTA RITA|08|ATLÁNTICO
8560005 |GIRALDITO|08|ATLÁNTICO
8560006 |LAS FLORES - PONEDER|08|ATLÁNTICO
8573000 |PUERTO COLOMBIA|08|ATLÁNTICO
8573001 |EDUARDO SANTOS - PUE|08|ATLÁNTICO
8573002 |SALGAR|08|ATLÁNTICO
8606000 |REPELON|08|ATLÁNTICO
8606001 |ARROYO NEGRO|08|ATLÁNTICO
8606002 |CIEN PESOS|08|ATLÁNTICO
8606003 |LAS TABLAS - REPELON|08|ATLÁNTICO
8606004 |ROTINET|08|ATLÁNTICO
8606005 |VILLA ROSA|08|ATLÁNTICO
8606006 |EL PORVENIR|08|ATLÁNTICO
8634000 |SABANAGRANDE|08|ATLÁNTICO
8638000 |SABANALARGA|08|ATLÁNTICO
8638001 |AGUADA DE PABLO|08|ATLÁNTICO
8638002 |CASCAJAL|08|ATLÁNTICO
8638003 |COLOMBIA|08|ATLÁNTICO
8638004 |ISABEL LOPEZ|08|ATLÁNTICO
8638005 |LA PEÑA GUAJARO|08|ATLÁNTICO
8638006 |MOLINERO|08|ATLÁNTICO
8638007 |MIRADOR|08|ATLÁNTICO
8638008 |GALLEGO - SABANALARG|08|ATLÁNTICO
8675000 |SANTA LUCIA|08|ATLÁNTICO
8675001 |ALGODONAL|08|ATLÁNTICO
8685000 |SANTO TOMAS|08|ATLÁNTICO
8685001 |UVITO|08|ATLÁNTICO
8758000 |SOLEDAD|08|ATLÁNTICO
8758001 |MESOLADIN|08|ATLÁNTICO
